snapshot_id,snapshot_taken_date,stay_date,hotel_id,adr,occupancy_direct,revpar,rooms_sold,capacity_count,total_revenue,total_room_revenue,total_other_revenue,room_rate_total,taxes_total,fees_total,misc_income,adults_count,children_count,room_guest_count,blocked_rooms_count,out_of_service_rooms_count
90000200156,2025-06-05,2025-06-05,900002,42.27,0.42,17.91,25,60,1056.75,1056.75,0,1056.75,31.7,0,0,31,3,34,0,0
90000200157,2025-06-06,2025-06-06,900002,52.15,0.57,29.83,34,60,1773.1,1773.1,0,1773.1,53.19,0,0,38,5,43,0,0
90000200158,2025-06-07,2025-06-07,900002,44.47,0.57,25.43,34,60,1511.98,1511.98,0,1511.98,45.36,0,0,37,3,40,1,0
90000200159,2025-06-08,2025-06-08,900002,50.03,0.41,20.63,25,60,1250.75,1250.75,0,1250.75,37.52,0,0,28,6,34,0,0
90000200160,2025-06-09,2025-06-09,900002,46.2,0.46,21.35,28,60,1293.6,1293.6,0,1293.6,38.81,0,0,33,5,38,0,0
90000200161,2025-06-10,2025-06-10,900002,40.44,0.67,27.14,40,60,1617.6,1617.6,0,1617.6,48.53,0,0,47,7,54,0,0
90000200162,2025-06-11,2025-06-11,900002,44.39,0.59,26.25,35,60,1553.65,1553.65,0,1553.65,46.61,0,0,37,6,43,0,0
90000200163,2025-06-12,2025-06-12,900002,45.6,0.74,33.89,45,60,2052.0,2052.0,0,2052.0,61.56,0,0,56,3,59,0,0
90000200164,2025-06-13,2025-06-13,900002,55.0,0.56,30.98,34,60,1870.0,1870.0,0,1870.0,56.1,0,0,39,4,43,0,0
90000200165,2025-06-14,2025-06-14,900002,46.8,0.9,42.16,54,60,2527.2,2527.2,0,2527.2,75.82,0,0,59,10,69,0,0
90000200166,2025-06-15,2025-06-15,900002,51.65,0.69,35.49,41,60,2117.65,2117.65,0,2117.65,63.53,0,0,44,7,51,0,0
90000200167,2025-06-16,2025-06-16,900002,41.88,0.75,31.57,45,60,1884.6,1884.6,0,1884.6,56.54,0,0,52,9,61,0,0
90000200168,2025-06-17,2025-06-17,900002,53.49,0.77,41.23,46,60,2460.54,2460.54,0,2460.54,73.82,0,0,49,5,54,0,0
90000200169,2025-06-18,2025-06-18,900002,42.3,0.66,27.85,40,60,1692.0,1692.0,0,1692.0,50.76,0,0,42,6,48,0,0
90000200170,2025-06-19,2025-06-19,900002,49.74,0.69,34.38,41,60,2039.34,2039.34,0,2039.34,61.18,0,0,42,9,51,0,0
90000200171,2025-06-20,2025-06-20,900002,52.53,0.72,37.95,43,60,2258.79,2258.79,0,2258.79,67.76,0,0,47,3,50,0,0
90000200172,2025-06-21,2025-06-21,900002,42.81,0.6,25.65,36,60,1541.16,1541.16,0,1541.16,46.23,0,0,40,5,45,0,0
90000200173,2025-06-22,2025-06-22,900002,43.48,0.81,35.23,49,60,2130.52,2130.52,0,2130.52,63.92,0,0,55,9,64,0,0
90000200174,2025-06-23,2025-06-23,900002,54.32,0.54,29.4,32,60,1738.24,1738.24,0,1738.24,52.15,0,0,34,5,39,0,0
90000200175,2025-06-24,2025-06-24,900002,38.59,0.42,16.31,25,60,964.75,964.75,0,964.75,28.94,0,0,29,3,32,0,0
90000200176,2025-06-25,2025-06-25,900002,54.68,0.77,41.92,46,60,2515.28,2515.28,0,2515.28,75.46,0,0,51,4,55,0,0
90000200177,2025-06-26,2025-06-26,900002,38.61,0.64,24.67,38,60,1467.18,1467.18,0,1467.18,44.02,0,0,41,4,45,1,0
90000200178,2025-06-27,2025-06-27,900002,43.23,0.68,29.5,41,60,1772.43,1772.43,0,1772.43,53.17,0,0,44,8,52,0,0
90000200179,2025-06-28,2025-06-28,900002,42.87,0.7,29.97,42,60,1800.54,1800.54,0,1800.54,54.02,0,0,44,4,48,0,0
90000200180,2025-06-29,2025-06-29,900002,45.46,0.75,34.22,45,60,2045.7,2045.7,0,2045.7,61.37,0,0,48,5,53,0,0
90000200181,2025-06-30,2025-06-30,900002,39.6,0.77,30.38,46,60,1821.6,1821.6,0,1821.6,54.65,0,0,49,7,56,0,0
90000200182,2025-07-01,2025-07-01,900002,54.69,0.78,42.49,47,60,2570.43,2570.43,0,2570.43,77.11,0,0,50,9,59,0,0
90000200183,2025-07-02,2025-07-02,900002,55.0,0.52,28.43,31,60,1705.0,1705.0,0,1705.0,51.15,0,0,36,3,39,0,0
90000200184,2025-07-03,2025-07-03,900002,42.59,0.75,31.98,45,60,1916.55,1916.55,0,1916.55,57.5,0,0,48,6,54,0,0
90000200185,2025-07-04,2025-07-04,900002,53.99,0.79,42.52,47,60,2537.53,2537.53,0,2537.53,76.13,0,0,51,7,58,0,0
90000200186,2025-07-05,2025-07-05,900002,53.76,0.75,40.17,45,60,2419.2,2419.2,0,2419.2,72.58,0,0,52,4,56,0,0
90000200187,2025-07-06,2025-07-06,900002,55.0,0.95,52.46,57,60,3135.0,3135.0,0,3135.0,94.05,0,0,65,9,74,0,0
90000200188,2025-07-07,2025-07-07,900002,48.06,0.85,40.9,51,60,2451.06,2451.06,0,2451.06,73.53,0,0,58,11,69,0,0
90000200189,2025-07-08,2025-07-08,900002,43.75,0.7,30.5,42,60,1837.5,1837.5,0,1837.5,55.12,0,0,51,6,57,0,0
90000200190,2025-07-09,2025-07-09,900002,45.0,0.79,35.5,47,60,2115.0,2115.0,0,2115.0,63.45,0,0,51,7,58,0,0
90000200191,2025-07-10,2025-07-10,900002,55.0,0.65,35.5,39,60,2145.0,2145.0,0,2145.0,64.35,0,0,41,6,47,0,0
90000200192,2025-07-11,2025-07-11,900002,44.12,0.67,29.54,40,60,1764.8,1764.8,0,1764.8,52.94,0,0,48,6,54,0,0
90000200193,2025-07-12,2025-07-12,900002,45.9,0.67,30.74,40,60,1836.0,1836.0,0,1836.0,55.08,0,0,44,6,50,0,0
90000200194,2025-07-13,2025-07-13,900002,46.6,0.87,40.62,52,60,2423.2,2423.2,0,2423.2,72.7,0,0,58,7,65,0,0
90000200195,2025-07-14,2025-07-14,900002,46.04,0.73,33.78,44,60,2025.76,2025.76,0,2025.76,60.77,0,0,48,4,52,0,0
90000200196,2025-07-15,2025-07-15,900002,49.61,0.53,26.36,32,60,1587.52,1587.52,0,1587.52,47.63,0,0,35,4,39,0,0
90000200197,2025-07-16,2025-07-16,900002,55.0,0.76,41.99,46,60,2530.0,2530.0,0,2530.0,75.9,0,0,52,8,60,0,0
90000200198,2025-07-17,2025-07-17,900002,41.95,0.59,24.63,35,60,1468.25,1468.25,0,1468.25,44.05,0,0,38,2,40,0,0
90000200199,2025-07-18,2025-07-18,900002,43.98,0.88,38.92,53,60,2330.94,2330.94,0,2330.94,69.93,0,0,61,5,66,0,0
90000200200,2025-07-19,2025-07-19,900002,53.61,0.83,44.43,50,60,2680.5,2680.5,0,2680.5,80.41,0,0,58,8,66,0,0
90000200201,2025-07-20,2025-07-20,900002,49.78,0.7,34.74,42,60,2090.76,2090.76,0,2090.76,62.72,0,0,48,3,51,0,0
90000200202,2025-07-21,2025-07-21,900002,55.0,0.7,38.62,42,60,2310.0,2310.0,0,2310.0,69.3,0,0,45,9,54,0,0
90000200203,2025-07-22,2025-07-22,900002,51.85,0.58,29.84,35,60,1814.75,1814.75,0,1814.75,54.44,0,0,39,9,48,0,0
90000200204,2025-07-23,2025-07-23,900002,50.44,0.9,45.41,54,60,2723.76,2723.76,0,2723.76,81.71,0,0,63,7,70,0,0
90000200205,2025-07-24,2025-07-24,900002,47.23,0.69,32.59,41,60,1936.43,1936.43,0,1936.43,58.09,0,0,44,4,48,0,0
90000200206,2025-07-25,2025-07-25,900002,52.24,0.9,47.0,54,60,2820.96,2820.96,0,2820.96,84.63,0,0,61,11,72,0,0
90000200207,2025-07-26,2025-07-26,900002,49.94,0.94,46.99,56,60,2796.64,2796.64,0,2796.64,83.9,0,0,65,9,74,0,0
90000200208,2025-07-27,2025-07-27,900002,55.0,0.87,48.04,52,60,2860.0,2860.0,0,2860.0,85.8,0,0,58,6,64,0,0
90000200209,2025-07-28,2025-07-28,900002,52.04,0.67,34.65,40,60,2081.6,2081.6,0,2081.6,62.45,0,0,43,7,50,0,0
90000200210,2025-07-29,2025-07-29,900002,55.0,0.63,34.42,38,60,2090.0,2090.0,0,2090.0,62.7,0,0,43,7,50,0,0
90000200211,2025-07-30,2025-07-30,900002,51.89,0.63,32.62,38,60,1971.82,1971.82,0,1971.82,59.15,0,0,48,6,54,0,0
90000200212,2025-07-31,2025-07-31,900002,54.58,0.8,43.46,48,60,2619.84,2619.84,0,2619.84,78.6,0,0,57,10,67,0,0
90000200213,2025-08-01,2025-08-01,900002,48.84,0.65,31.94,39,60,1904.76,1904.76,0,1904.76,57.14,0,0,44,6,50,0,0
90000200214,2025-08-02,2025-08-02,900002,46.53,0.96,44.55,57,60,2652.21,2652.21,0,2652.21,79.57,0,0,63,8,71,0,0
90000200215,2025-08-03,2025-08-03,900002,47.72,0.8,38.12,48,60,2290.56,2290.56,0,2290.56,68.72,0,0,53,7,60,0,0
90000200216,2025-08-04,2025-08-04,900002,43.93,0.91,39.84,54,60,2372.22,2372.22,0,2372.22,71.17,0,0,58,11,69,0,0
90000200217,2025-08-05,2025-08-05,900002,53.16,0.69,36.46,41,60,2179.56,2179.56,0,2179.56,65.39,0,0,46,5,51,0,0
90000200218,2025-08-06,2025-08-06,900002,44.41,0.77,34.37,46,60,2042.86,2042.86,0,2042.86,61.29,0,0,51,9,60,0,0
90000200219,2025-08-07,2025-08-07,900002,48.83,0.81,39.39,48,60,2343.84,2343.84,0,2343.84,70.32,0,0,56,11,67,0,0
90000200220,2025-08-08,2025-08-08,900002,46.28,0.77,35.77,46,60,2128.88,2128.88,0,2128.88,63.87,0,0,51,9,60,1,0
90000200221,2025-08-09,2025-08-09,900002,48.39,0.99,47.91,59,60,2855.01,2855.01,0,2855.01,85.65,0,0,66,11,77,0,0
90000200222,2025-08-10,2025-08-10,900002,55.0,0.66,36.48,40,60,2200.0,2200.0,0,2200.0,66.0,0,0,48,5,53,0,0
90000200223,2025-08-11,2025-08-11,900002,52.51,0.84,44.11,50,60,2625.5,2625.5,0,2625.5,78.77,0,0,56,6,62,0,0
90000200224,2025-08-12,2025-08-12,900002,49.66,0.8,39.86,48,60,2383.68,2383.68,0,2383.68,71.51,0,0,54,8,62,0,0
90000200225,2025-08-13,2025-08-13,900002,54.46,0.7,38.07,42,60,2287.32,2287.32,0,2287.32,68.62,0,0,46,6,52,0,0
90000200226,2025-08-14,2025-08-14,900002,54.98,0.79,43.7,48,60,2639.04,2639.04,0,2639.04,79.17,0,0,51,5,56,0,0
90000200227,2025-08-15,2025-08-15,900002,52.65,0.94,49.4,56,60,2948.4,2948.4,0,2948.4,88.45,0,0,66,4,70,0,0
90000200228,2025-08-16,2025-08-16,900002,49.72,0.74,36.82,44,60,2187.68,2187.68,0,2187.68,65.63,0,0,46,5,51,0,0
90000200229,2025-08-17,2025-08-17,900002,55.0,0.64,35.44,39,60,2145.0,2145.0,0,2145.0,64.35,0,0,48,5,53,1,0
90000200230,2025-08-18,2025-08-18,900002,45.37,0.79,36.07,48,60,2177.76,2177.76,0,2177.76,65.33,0,0,58,9,67,0,0
90000200231,2025-08-19,2025-08-19,900002,52.78,0.85,44.96,51,60,2691.78,2691.78,0,2691.78,80.75,0,0,55,8,63,0,0
90000200232,2025-08-20,2025-08-20,900002,41.63,0.64,26.44,38,60,1581.94,1581.94,0,1581.94,47.46,0,0,43,3,46,0,0
90000200233,2025-08-21,2025-08-21,900002,55.0,0.67,36.93,40,60,2200.0,2200.0,0,2200.0,66.0,0,0,44,6,50,0,0
90000200234,2025-08-22,2025-08-22,900002,55.0,0.72,39.44,43,60,2365.0,2365.0,0,2365.0,70.95,0,0,47,8,55,0,0
90000200235,2025-08-23,2025-08-23,900002,49.87,0.72,36.14,43,60,2144.41,2144.41,0,2144.41,64.33,0,0,45,11,56,0,0
90000200236,2025-08-24,2025-08-24,900002,46.76,0.65,30.52,39,60,1823.64,1823.64,0,1823.64,54.71,0,0,43,8,51,1,1
90000200237,2025-08-25,2025-08-25,900002,55.0,0.62,33.99,37,60,2035.0,2035.0,0,2035.0,61.05,0,0,41,6,47,0,0
90000200238,2025-08-26,2025-08-26,900002,55.0,0.94,51.75,56,60,3080.0,3080.0,0,3080.0,92.4,0,0,59,8,67,0,0
90000200239,2025-08-27,2025-08-27,900002,46.87,0.69,32.42,42,60,1968.54,1968.54,0,1968.54,59.06,0,0,49,4,53,0,0
90000200240,2025-08-28,2025-08-28,900002,43.33,0.69,29.94,41,60,1776.53,1776.53,0,1776.53,53.3,0,0,43,6,49,0,0
90000200241,2025-08-29,2025-08-29,900002,50.72,0.61,30.89,37,60,1876.64,1876.64,0,1876.64,56.3,0,0,40,4,44,1,0
90000200242,2025-08-30,2025-08-30,900002,45.19,0.81,36.69,49,60,2214.31,2214.31,0,2214.31,66.43,0,0,57,2,59,0,0
90000200243,2025-08-31,2025-08-31,900002,48.44,0.6,29.27,36,60,1743.84,1743.84,0,1743.84,52.32,0,0,38,7,45,0,0
90000200244,2025-09-01,2025-09-01,900002,52.91,0.92,48.52,55,60,2910.05,2910.05,0,2910.05,87.3,0,0,61,4,65,0,0
90000200245,2025-09-02,2025-09-02,900002,50.12,0.87,43.44,52,60,2606.24,2606.24,0,2606.24,78.19,0,0,55,14,69,0,0
90000200246,2025-09-03,2025-09-03,900002,43.84,0.78,34.19,47,60,2060.48,2060.48,0,2060.48,61.81,0,0,51,4,55,0,0
90000200247,2025-09-04,2025-09-04,900002,46.05,0.93,42.82,56,60,2578.8,2578.8,0,2578.8,77.36,0,0,64,7,71,0,0
90000200248,2025-09-05,2025-09-05,900002,44.27,0.59,26.27,36,60,1593.72,1593.72,0,1593.72,47.81,0,0,38,6,44,0,0
90000200249,2025-09-06,2025-09-06,900002,55.0,0.68,37.23,41,60,2255.0,2255.0,0,2255.0,67.65,0,0,49,9,58,1,0
90000200250,2025-09-07,2025-09-07,900002,55.0,0.64,34.97,38,60,2090.0,2090.0,0,2090.0,62.7,0,0,42,4,46,0,0
90000200251,2025-09-08,2025-09-08,900002,55.0,0.92,50.76,55,60,3025.0,3025.0,0,3025.0,90.75,0,0,60,8,68,0,0
90000200252,2025-09-09,2025-09-09,900002,44.98,0.9,40.3,54,60,2428.92,2428.92,0,2428.92,72.87,0,0,57,7,64,0,0
90000200253,2025-09-10,2025-09-10,900002,55.0,0.67,36.95,40,60,2200.0,2200.0,0,2200.0,66.0,0,0,44,6,50,0,0
90000200254,2025-09-11,2025-09-11,900002,43.37,0.67,29.01,40,60,1734.8,1734.8,0,1734.8,52.04,0,0,49,5,54,0,0
90000200255,2025-09-12,2025-09-12,900002,52.22,0.68,35.31,41,60,2141.02,2141.02,0,2141.02,64.23,0,0,43,6,49,0,0
90000200256,2025-09-13,2025-09-13,900002,45.12,0.87,39.11,52,60,2346.24,2346.24,0,2346.24,70.39,0,0,58,6,64,0,0
90000200257,2025-09-14,2025-09-14,900002,42.01,0.63,26.33,38,60,1596.38,1596.38,0,1596.38,47.89,0,0,44,12,56,0,0
90000200258,2025-09-15,2025-09-15,900002,50.78,0.55,27.97,33,60,1675.74,1675.74,0,1675.74,50.27,0,0,35,1,36,0,0
90000200259,2025-09-16,2025-09-16,900002,48.08,0.84,40.62,51,60,2452.08,2452.08,0,2452.08,73.56,0,0,62,6,68,0,0
90000200260,2025-09-17,2025-09-17,900002,51.08,0.72,37.01,43,60,2196.44,2196.44,0,2196.44,65.89,0,0,46,5,51,0,0
90000200261,2025-09-18,2025-09-18,900002,43.85,0.64,27.87,38,60,1666.3,1666.3,0,1666.3,49.99,0,0,43,10,53,0,0
90000200262,2025-09-19,2025-09-19,900002,55.0,0.99,54.45,59,60,3245.0,3245.0,0,3245.0,97.35,0,0,66,7,73,0,0
90000200263,2025-09-20,2025-09-20,900002,52.13,0.71,37.13,43,60,2241.59,2241.59,0,2241.59,67.25,0,0,49,8,57,0,0
90000200264,2025-09-21,2025-09-21,900002,41.05,0.68,28.01,41,60,1683.05,1683.05,0,1683.05,50.49,0,0,48,5,53,1,0
90000200265,2025-09-22,2025-09-22,900002,47.11,0.85,40.0,51,60,2402.61,2402.61,0,2402.61,72.08,0,0,55,11,66,0,0
90000200266,2025-09-23,2025-09-23,900002,55.0,0.56,30.64,33,60,1815.0,1815.0,0,1815.0,54.45,0,0,34,5,39,0,0
90000200267,2025-09-24,2025-09-24,900002,55.0,0.68,37.35,41,60,2255.0,2255.0,0,2255.0,67.65,0,0,45,3,48,0,0
90000200268,2025-09-25,2025-09-25,900002,44.34,0.7,30.97,42,60,1862.28,1862.28,0,1862.28,55.87,0,0,45,4,49,0,0
90000200269,2025-09-26,2025-09-26,900002,51.2,0.86,43.81,51,60,2611.2,2611.2,0,2611.2,78.34,0,0,56,8,64,0,0
90000200270,2025-09-27,2025-09-27,900002,55.0,0.89,49.12,54,60,2970.0,2970.0,0,2970.0,89.1,0,0,63,8,71,0,0
90000200271,2025-09-28,2025-09-28,900002,42.15,0.56,23.56,34,60,1433.1,1433.1,0,1433.1,42.99,0,0,38,7,45,0,0
90000200272,2025-09-29,2025-09-29,900002,53.18,0.82,43.67,49,60,2605.82,2605.82,0,2605.82,78.17,0,0,50,6,56,0,0
90000200273,2025-09-30,2025-09-30,900002,47.61,0.94,44.88,57,60,2713.77,2713.77,0,2713.77,81.41,0,0,61,7,68,0,0
90000200274,2025-10-01,2025-10-01,900002,38.2,0.77,29.51,46,60,1757.2,1757.2,0,1757.2,52.72,0,0,48,4,52,0,0
90000200275,2025-10-02,2025-10-02,900002,46.54,0.77,35.92,46,60,2140.84,2140.84,0,2140.84,64.23,0,0,49,8,57,0,0
90000200276,2025-10-03,2025-10-03,900002,53.69,0.74,39.58,44,60,2362.36,2362.36,0,2362.36,70.87,0,0,47,4,51,0,0
90000200277,2025-10-04,2025-10-04,900002,42.76,0.66,28.2,40,60,1710.4,1710.4,0,1710.4,51.31,0,0,49,11,60,0,0
90000200278,2025-10-05,2025-10-05,900002,43.81,0.6,26.17,36,60,1577.16,1577.16,0,1577.16,47.31,0,0,40,12,52,0,0
90000200279,2025-10-06,2025-10-06,900002,42.59,0.69,29.18,41,60,1746.19,1746.19,0,1746.19,52.39,0,0,46,8,54,0,0
90000200280,2025-10-07,2025-10-07,900002,38.42,0.48,18.39,29,60,1114.18,1114.18,0,1114.18,33.43,0,0,32,5,37,0,0
90000200281,2025-10-08,2025-10-08,900002,45.23,0.62,28.12,37,60,1673.51,1673.51,0,1673.51,50.21,0,0,45,3,48,1,0
90000200282,2025-10-09,2025-10-09,900002,47.06,0.6,28.04,36,60,1694.16,1694.16,0,1694.16,50.82,0,0,39,4,43,0,0
90000200283,2025-10-10,2025-10-10,900002,50.44,0.74,37.15,44,60,2219.36,2219.36,0,2219.36,66.58,0,0,50,6,56,0,0
90000200284,2025-10-11,2025-10-11,900002,45.68,0.84,38.53,51,60,2329.68,2329.68,0,2329.68,69.89,0,0,54,7,61,0,0
90000200285,2025-10-12,2025-10-12,900002,38.58,0.55,21.3,33,60,1273.14,1273.14,0,1273.14,38.19,0,0,36,7,43,0,0
90000200286,2025-10-13,2025-10-13,900002,54.33,0.8,43.48,48,60,2607.84,2607.84,0,2607.84,78.24,0,0,51,6,57,0,0
90000200287,2025-10-14,2025-10-14,900002,50.29,0.75,37.87,45,60,2263.05,2263.05,0,2263.05,67.89,0,0,53,9,62,0,0
90000200288,2025-10-15,2025-10-15,900002,38.02,0.52,19.81,31,60,1178.62,1178.62,0,1178.62,35.36,0,0,35,4,39,0,0
90000200289,2025-10-16,2025-10-16,900002,54.02,0.49,26.36,29,60,1566.58,1566.58,0,1566.58,47.0,0,0,31,7,38,1,0
90000200290,2025-10-17,2025-10-17,900002,55.0,0.5,27.74,30,60,1650.0,1650.0,0,1650.0,49.5,0,0,32,7,39,0,0
90000200291,2025-10-18,2025-10-18,900002,48.89,0.63,30.85,38,60,1857.82,1857.82,0,1857.82,55.73,0,0,42,8,50,0,0
90000200292,2025-10-19,2025-10-19,900002,45.44,0.5,22.73,30,60,1363.2,1363.2,0,1363.2,40.9,0,0,33,6,39,0,0
90000200293,2025-10-20,2025-10-20,900002,49.26,0.73,35.81,44,60,2167.44,2167.44,0,2167.44,65.02,0,0,53,4,57,0,0
90000200294,2025-10-21,2025-10-21,900002,53.23,0.44,23.45,26,60,1383.98,1383.98,0,1383.98,41.52,0,0,26,5,31,0,0
90000200295,2025-10-22,2025-10-22,900002,41.55,0.41,16.96,24,60,997.2,997.2,0,997.2,29.92,0,0,25,5,30,0,1
90000200296,2025-10-23,2025-10-23,900002,53.33,0.66,35.25,40,60,2133.2,2133.2,0,2133.2,64.0,0,0,45,4,49,0,0
90000200297,2025-10-24,2025-10-24,900002,42.65,0.77,32.77,46,60,1961.9,1961.9,0,1961.9,58.86,0,0,52,7,59,0,0
90000200298,2025-10-25,2025-10-25,900002,55.0,0.65,35.78,39,60,2145.0,2145.0,0,2145.0,64.35,0,0,50,5,55,0,0
90000200299,2025-10-26,2025-10-26,900002,41.59,0.81,33.68,49,60,2037.91,2037.91,0,2037.91,61.14,0,0,52,4,56,0,0
90000200300,2025-10-27,2025-10-27,900002,41.21,0.68,28.13,41,60,1689.61,1689.61,0,1689.61,50.69,0,0,45,7,52,0,0
90000200301,2025-10-28,2025-10-28,900002,53.47,0.42,22.39,25,60,1336.75,1336.75,0,1336.75,40.1,0,0,27,2,29,0,0
90000200302,2025-10-29,2025-10-29,900002,50.13,0.66,33.28,40,60,2005.2,2005.2,0,2005.2,60.16,0,0,45,6,51,0,0
90000200303,2025-10-30,2025-10-30,900002,42.13,0.72,30.13,43,60,1811.59,1811.59,0,1811.59,54.35,0,0,50,10,60,0,0
90000200304,2025-10-31,2025-10-31,900002,40.6,0.84,34.03,50,60,2030.0,2030.0,0,2030.0,60.9,0,0,62,8,70,0,0
90000200305,2025-11-01,2025-11-01,900002,42.69,0.9,38.22,54,60,2305.26,2305.26,0,2305.26,69.16,0,0,64,8,72,0,0
90000200306,2025-11-02,2025-11-02,900002,38.17,0.53,20.27,32,60,1221.44,1221.44,0,1221.44,36.64,0,0,37,4,41,0,0
90000200307,2025-11-03,2025-11-03,900002,46.61,0.73,33.84,44,60,2050.84,2050.84,0,2050.84,61.53,0,0,49,7,56,0,0
90000200308,2025-11-04,2025-11-04,900002,51.42,0.42,21.38,25,60,1285.5,1285.5,0,1285.5,38.56,0,0,27,1,28,0,0
90000200309,2025-11-05,2025-11-05,900002,54.44,0.8,43.78,48,60,2613.12,2613.12,0,2613.12,78.39,0,0,54,7,61,0,0
90000200310,2025-11-06,2025-11-06,900002,47.66,0.64,30.42,38,60,1811.08,1811.08,0,1811.08,54.33,0,0,41,6,47,0,1
90000200311,2025-11-07,2025-11-07,900002,49.78,0.53,26.24,32,60,1592.96,1592.96,0,1592.96,47.79,0,0,35,6,41,0,0
90000200312,2025-11-08,2025-11-08,900002,53.88,0.75,40.48,45,60,2424.6,2424.6,0,2424.6,72.74,0,0,49,5,54,0,0
90000200313,2025-11-09,2025-11-09,900002,50.94,0.62,31.61,37,60,1884.78,1884.78,0,1884.78,56.54,0,0,46,8,54,0,0
90000200314,2025-11-10,2025-11-10,900002,50.74,0.45,22.65,27,60,1369.98,1369.98,0,1369.98,41.1,0,0,31,4,35,0,0
90000200315,2025-11-11,2025-11-11,900002,51.69,0.61,31.31,36,60,1860.84,1860.84,0,1860.84,55.83,0,0,40,3,43,0,0
90000200316,2025-11-12,2025-11-12,900002,53.3,0.74,39.56,45,60,2398.5,2398.5,0,2398.5,71.95,0,0,48,11,59,0,0
90000200317,2025-11-13,2025-11-13,900002,39.92,0.45,17.97,27,60,1077.84,1077.84,0,1077.84,32.34,0,0,36,6,42,0,0
90000200318,2025-11-14,2025-11-14,900002,51.67,0.69,35.75,42,60,2170.14,2170.14,0,2170.14,65.1,0,0,49,6,55,0,0
90000200319,2025-11-15,2025-11-15,900002,39.47,0.87,34.36,52,60,2052.44,2052.44,0,2052.44,61.57,0,0,57,9,66,0,0
90000200320,2025-11-16,2025-11-16,900002,45.47,0.73,33.2,44,60,2000.68,2000.68,0,2000.68,60.02,0,0,54,4,58,0,0
90000200321,2025-11-17,2025-11-17,900002,48.64,0.77,37.25,46,60,2237.44,2237.44,0,2237.44,67.12,0,0,51,5,56,0,0
90000200322,2025-11-18,2025-11-18,900002,48.17,0.8,38.31,48,60,2312.16,2312.16,0,2312.16,69.36,0,0,53,9,62,0,0
90000200323,2025-11-19,2025-11-19,900002,46.12,0.55,25.37,33,60,1521.96,1521.96,0,1521.96,45.66,0,0,36,7,43,0,0
90000200324,2025-11-20,2025-11-20,900002,50.36,0.54,27.45,33,60,1661.88,1661.88,0,1661.88,49.86,0,0,37,5,42,0,0
90000200325,2025-11-21,2025-11-21,900002,55.0,0.57,31.08,34,60,1870.0,1870.0,0,1870.0,56.1,0,0,41,4,45,0,0
90000200326,2025-11-22,2025-11-22,900002,55.0,0.85,46.88,51,60,2805.0,2805.0,0,2805.0,84.15,0,0,59,7,66,0,0
90000200327,2025-11-23,2025-11-23,900002,46.25,0.55,25.63,33,60,1526.25,1526.25,0,1526.25,45.79,0,0,36,5,41,0,0
90000200328,2025-11-24,2025-11-24,900002,50.2,0.77,38.69,46,60,2309.2,2309.2,0,2309.2,69.28,0,0,54,4,58,0,0
90000200329,2025-11-25,2025-11-25,900002,50.85,0.69,35.14,41,60,2084.85,2084.85,0,2084.85,62.55,0,0,44,5,49,0,0
90000200330,2025-11-26,2025-11-26,900002,49.27,0.47,23.06,28,60,1379.56,1379.56,0,1379.56,41.39,0,0,32,8,40,0,0
90000200331,2025-11-27,2025-11-27,900002,39.81,0.66,26.41,40,60,1592.4,1592.4,0,1592.4,47.77,0,0,48,7,55,0,0
90000200332,2025-11-28,2025-11-28,900002,55.0,0.77,42.47,46,60,2530.0,2530.0,0,2530.0,75.9,0,0,54,6,60,0,1
90000200333,2025-11-29,2025-11-29,900002,52.58,0.58,30.74,35,60,1840.3,1840.3,0,1840.3,55.21,0,0,40,9,49,0,0
90000200334,2025-11-30,2025-11-30,900002,49.13,0.46,22.59,28,60,1375.64,1375.64,0,1375.64,41.27,0,0,30,7,37,0,0
90000200335,2025-12-01,2025-12-01,900002,47.09,0.61,28.85,37,60,1742.33,1742.33,0,1742.33,52.27,0,0,40,4,44,0,0
90000200336,2025-12-02,2025-12-02,900002,40.95,0.55,22.36,33,60,1351.35,1351.35,0,1351.35,40.54,0,0,40,4,44,0,0
90000200337,2025-12-03,2025-12-03,900002,51.48,0.68,35.04,41,60,2110.68,2110.68,0,2110.68,63.32,0,0,44,5,49,0,0
90000200338,2025-12-04,2025-12-04,900002,43.78,0.52,22.98,31,60,1357.18,1357.18,0,1357.18,40.72,0,0,35,3,38,0,0
90000200339,2025-12-05,2025-12-05,900002,42.32,0.72,30.54,43,60,1819.76,1819.76,0,1819.76,54.59,0,0,45,5,50,0,0
90000200340,2025-12-06,2025-12-06,900002,50.16,0.64,32.0,38,60,1906.08,1906.08,0,1906.08,57.18,0,0,43,9,52,0,0
90000200341,2025-12-07,2025-12-07,900002,51.48,0.56,28.65,33,60,1698.84,1698.84,0,1698.84,50.97,0,0,38,7,45,0,0
90000200342,2025-12-08,2025-12-08,900002,52.43,0.82,42.82,49,60,2569.07,2569.07,0,2569.07,77.07,0,0,58,8,66,0,0
90000200343,2025-12-09,2025-12-09,900002,41.72,0.42,17.45,25,60,1043.0,1043.0,0,1043.0,31.29,0,0,30,5,35,0,0
90000200344,2025-12-10,2025-12-10,900002,53.86,0.59,32.05,36,60,1938.96,1938.96,0,1938.96,58.17,0,0,40,5,45,0,0
